PUP,Engineering,COE,2012,PC-Based Kinect Controlling Device as Tool for Classroom Based Activities,"The researchers present the process by which Kinect can be used as a device to improve on the teaching methodology of faculty in Computer Engineering Department. This study pursues the possibility of creating better learning environment for students and professors; enhancing teaching methodologies to make course goals achievable for students; making students more actively engaged with the material during lecture in order to improve student learning; and encouraging students to be creative when it comes to applying new technologies for profitable outputs. The system is composed of the camera controlled by voice commands and the Kinect to focus small components in the whole class. On the other hand, hand gestures serve as the controlling input for PowerPoint presentations.
Surveys were made separately for students and professors to have an insight of their opinion when it comes to the modernization of teaching methodologies. Majority of the respondents are in favor of using new technologies as a teaching tool for better learning capacity.
After making evaluations, it was proven that Kinect provides an innovative and straightforward way of administering presentation. PowerPoint presentations have been widely used in different industries for certain applications. Also, inclusion of camera helped the students in visualization of the concept of the lesson.
Creativeness is the key in making things possible. Awareness in the different resources available in our environment is a big help in achieving certain goal. Kinect, being used originally as a game controller, is now applied in different sectors providing a modern way of teaching and learning.
",3,Antonio Velasco,K. Cusi,L. Leona,F. Pasumbal,K. Perez,
PUP,Engineering,COE,2012,The Deployment of an MCU-Based Electrical Charging Arm-Pedal Tribike for Persons with Disability,"Tribikes are popular because of one reason: its ability to maintain it mobility. It’s also the reason why it’s the chosen mode of transport introduced by the City of Markina for their PWD residents, especially polio victims. These tribikes are intended for PWDs who cannot use their feet to pedal; instead, to operate it, hand-cranks or arm pedals are installed. However, difficulties like controlling and driving the tribike on inclined roads and long trips are experienced by their users. To eliminate these, the existing tribike should be improved thru installing motor and features like throttle, LCD display and headlights. In addition, to recharge the batteries, aside from plugging it in an AC outlet, the mechanical motion from the pedal is converted to electrical energy that will charge the batteries of the motor thru a DC generator attached to drive axle. A voltmeter circuit measures the amount of battery charge and sends this signal to the microcontroller unit. A microcontroller unit controls the output in the LCD display indicating the battery meter. This will result in an improved arm-pedal tribike that is self-charging, faster and more efficient. The maximum climb slope is limited to 15 degrees and the prototype is intended to those experienced arm-pedal tribike users. The duration and distance to charge the battery is in trial as of now. The results of this study will be a road map for the future researchers which will provide additional knowledge and information regarding the development of a related study.",3,Antonio Velasco,A.M. Arrojo,A.C. Bautista,N. Marasigan,J.M. Marrera,
PUP,Engineering,COE,2011,Digital Video Recorder Security Viewer with Back Up Power,"When one’s security is at stake, taking risks is not essential. It is always an issue in any place and any time. One of the institutions that require typical approach in securing a harmless surrounding is a school environment. Having security guards, who checks bags, inspects people entering a building and guards roaming around monitoring their assigned places were one of its classic ways of observing, a good way but still not enough. School environment can still be susceptible to crime and violence like any other places although it is infrequently dangerous. So to avoid unsafe doings, prevention is always the first thing to be considered. Unlike reformatories and mental health facilities, a school campus’ security method is still a bit different from any other public institution in terms of security. A way of coping with this is installing a higher system of monitoring through the use of CCTV cameras, a higher system where monitoring can be maximized without disregarding the old means of campus security. Collaboration of the old and new techniques leads to a much better result.
The research entitled “Digital Security Viewer with Backup Power” covers installation of additional cameras and viewing devices in the College of Engineering, Architecture and Fine Arts. In order to maximize the view of the cameras, a programmable microcontroller is used to move the camera horizontally in a manual or automatic mode. A backup power source is also provided in case of power loss and a hard disk drive wherein video coverage of the system is stored. An additional feature is the motion-detect function of the system which lets the camera record its current viewing position only when there’s a movement identified. With this, the use of hard disk capacity is reduced. Data gathering and surveys are collected for data support analysis. Interpretations regarding the security and monitoring system of the college before the system was installed are explained to prove the purpose of the study.
This design project aims to provide a monitoring system for college grounds in order to deliver a comprehensive atmosphere required for a well-monitored environment for the better learning of the students and an aid to the security personnel.
",3,Antonio Velasco,R. Baliwag,L. Ibanez,J. Santos,R.E. Santos,
PUP,Engineering,COE,2012,Digital Video Recorder Security Viewer with Back Up Power,"When one’s security is at stake, taking risks is not essential. It is always an issue in any place and any time. One of the institutions that require typical approach in securing a harmless surrounding is a school environment. Having security guards, who checks bags, inspects people entering a building and guards roaming around monitoring their assigned places were one of its classic ways of observing, a good way but still not enough. School environment can still be susceptible to crime and violence like any other places although it is infrequently dangerous. So to avoid unsafe doings, prevention is always the first thing to be considered. Unlike reformatories and mental health facilities, a school campus’ security method is still a bit different from any other public institution in terms of security. A way of coping with this is installing a higher system of monitoring through the use of CCTV cameras, a higher system where monitoring can be maximized without disregarding the old means of campus security. Collaboration of the old and new techniques leads to a much better result.
The research entitled “Digital Security Viewer with Backup Power” covers installation of additional cameras and viewing devices in the College of Engineering, Architecture and Fine Arts. In order to maximize the view of the cameras, a programmable microcontroller is used to move the camera horizontally in a manual or automatic mode. A backup power source is also provided in case of power loss and a hard disk drive wherein video coverage of the system is stored. An additional feature is the motion-detect function of the system which lets the camera record its current viewing position only when there’s a movement identified. With this, the use of hard disk capacity is reduced. Data gathering and surveys are collected for data support analysis. Interpretations regarding the security and monitoring system of the college before the system was installed are explained to prove the purpose of the study.
This design project aims to provide a monitoring system for college grounds in order to deliver a comprehensive atmosphere required for a well-monitored environment for the better learning of the students and an aid to the security personnel.
",3,Antonio Velasco,R. Baliwag,L. Ibanez,J. Santos,R.E. Santos,
PUP,Engineering,COE,2014,BUILT-IN SHOPPING CART ITEM PRICE WITH BUDGET CALCULATION,"In this study, RFID technology is assessed for use in retail stores to replace the typical barcode system. Using this kind of technology, problems like long checkout queues can be solved and the average transaction time spent by shoppers on the checkout lane can be lessened. In other shoppers, especially in the Philippines, another problem is shopping budget management. The prototype has a RFID antenna used for identifying the items placed in the cart using the RFID tag of each item. The data from the tag will act as an ID of the item, which will be used to retrieve the product details from the server through a wireless network. The list of the cart items will be shown on a tablet PC, as well as the total quantity and
the total price of the items. Upon checkout, a cashier ID will be scanned, and then the shopping list and details from the cart will be sent to the POS (point-of-sale) for immediate payment. Another feature of this cart is the application software, where there is a selection of shopping mode depending on the shopper's financial limit and performances in monitoring his/her items. An automobile battery serves as the electronic cart's power source for portability purposes and high power sustenance capability. 

Keywords: shopping, cart, RFID, budget
",2,Antonio Velasco,MARK ANGELO A. LAGGUI,AIRISH M. LAS PIÑAS,BILL VINCENT F. MACION,MARJORIE M. SANTIAGO,
PUP,Engineering,COE,2014,MUSHROOM SUBSTRATE MIXER AND DISPENSER FOR MUSHROOM PRODUCTION,"Mushroom reversed as source of powerful nutrients with its numerous health benefits. Unlike the other plans, it cannot create its own food causing it to be dependent with its substrate. And yet here in the Philippines, most of the mushroom growers still used the manual mixing and bagging procedure, obliging the growers to a lot more time and exert more effort in the succeeding course. Thus, the aim of the study is to have a convenient, fast and massive production of mushroom substrate. We designed a tumbler type for mixer and used spiral or twisted galvanize iron to push down the homogenized substrate for the dispenser. The dispensers automatically dispense either 500 grams or 1 kilograms and the use of load sensor the machine enable the bagging accurate.

Keywords and phrases: Mushroom Substrate, dispenser, mixer, mushroom production
",2,Antonio Velasco,LOVELY ANN R. CASTILLO,AUBREY A. MENDOZA,GAN JAH O. NAVARRO,DEXTER NIÑO B. RAPSING,
PUP,Engineering,COE,2014,TEMPERATURE AND SOIL HUMIDITY FOR INNOVATION OF VERMICOMPOSTING IN PUP MAIN CAMPUS,"Vermiculture is the process of using worms to decompose organic food waste, turning the waste into nutrient-rich capable supplying necessary nutrients to help sustain plant growth. Vermiculture is one of the growing industries in agriculture especially in tropical country like in the Philippines. The innovation that we made in the traditional vermiculture having an automation of water, in case the soil moisture (using moisture sensor) drop at certain point then the solenoid valve will trigger to open for the water. We also have a temperature and humidity sensor. We use it in our bin, if the temperature around it either hot or wet. If the temperature is hot the solenoid valve will trigger. In the LCD display indicates the different reading of the 3 bins it also has the temperature reading. The results of this study will the basic for the future researchers which will provide additional knowledge and information regarding the development of a related study. 

Keywords and phrases: Water Automation, Soil Moisture, Vermicomposting
",2,Antonio Velasco,BRIAN-DEE G. ARELLANO,KIM C. MIRANDA,JOSEPH S. VELASCO,JANSEN DAREN C. ZUMEL,
PUP,Engineering,COE,2013,Student’s assistance and Directory System for College of Engineering and Architecture,"Polytechnic University of the Philippines is constantly upgrading the technologies within the campus, specifically, College of Architecture and Engineering (CEA) building. And with this, the proponents were seeking for a system that can be one of those innovations. In addition, people who are new to the college are experiencing a hard time locating the places, especially the offices and rooms that they need to get to. Having this kind of device would be helpful not just by tracking down a place but also by enhancing the technology cultivating the university.",2,Antonio Velasco,Herman DB. BASCONES,Brenda Jane B. FLORES,April Alaine C. GABITAN,Dante B. MANALO,
PUP,Engineering,COE,2013,Wireless Insect Repellent For Outdoors And Places With No Electricity,"Lots of insect repellent are offered in the market today. An insect repellent lotion is said to be effective, but not all people can use it since we have different skin types and there are others who might have some allergic reactions to it when applied. The sprays or pesticide are also helpful but the chemicals can be harmful to humans when made contact. Insect coils are the ones that are traditionally used, but in today’s time, we don’t want smoke inside our house anymore. There are many insect repellent devices that are already available in the market, but they need to be operated manually and are restricted for indoor use only. The proponents intend to create an electronic insect repellent that can drive insects away from people that are possible to use even when outside the home and is applicable to all. The proponents created a circuit (mainly composed of transmitter and receiver) that can produce frequency at a certain level that can drive away some insects. We’ve also used solar panel for the source so that the device can be used outside without plugging in.
The insect it can repel depends on its sensitivity to the frequency. There are some insects that get irritate at a certain level and there are some that are pleased with the same level. The solar panel provides the energy and converts it to electricity for the device to function so people can save energy. The device is safe and effective to humans.
",2,Antonio Velasco,Julius M. Arimuhanan,Charolette L. Bautista,Ritchelle Mae P. Mendoza,Aileen Mae M. Surabia,
PUP,Engineering,COE,2013,MMDA – OVERSPEEDING DETECTOR AND CAPTURING DEVICE FOR COMMONWEALTH AVENUE,"One of the top causes of road accidents in Commonwealth Avenue is driving beyond the speed limit.  It has been causing a lot of road accidents over the past years. Two years ago, the 60kph speed limit was implemented and a speed gun was procured by the MMDA to help them out in apprehending violators.  The use of speed guns have some disadvantages though: operation can only be conducted during the day because camera performance is affected during the night and monitoring is done randomly because of the limited number of speed guns.  The proponents developed a new system that would make sure that all vehicles’ speed are monitored 24/7. The system consists of transmitters and receivers equipped with XBEE and GSM Shields for interaction between modules. The receivers are the devices to be installed in vehicles that would constantly monitor the vehicle’s speed thru the use of a car transmission sensor.. Transmitters on the other hand, are the ones responsible for alerting the device (receiver) to maintain a speed lower than 60kph the moment the vehicle enters the Commonwealth Avenue premises or stop the monitoring once it leaves the avenue. Once the vehicle goes over the speed limit for 5 seconds, it would send the vehicle’s information along with the speed, time and date to a database thru SMS which will also be posted in a webpage real time. This system will make sure that all violators would be apprehended regardless of the time and place. This project aims to raise awareness among motorists in terms of their running speed for safer Commonwealth Avenue.",2,Antonio Velasco,Glendagrace A. Candedeir,Arjay D. Urrutia,Jimmar R. Valentino,Ma. Krisanta Chelle L. Valguna,
PUP,Engineering,COE,2013,MMDA – Real Time Online Traffic Count Monitoring System,"Traffic related problems have reached serious proportions in Metro Manila, affecting its more than 10 million residents, with vehicles travelling on the average no faster than 15 kph on a weekday along Epifanio de los Santos Avenue.Metro Manilans who often walk, use buses, jeepneys, and tricycles, are the worst affected. The measurement of traffic volumes is one of the most basic functions of highway planning and management. Due to too much traffic problem, the proponents of this project came up with the traffic count monitoring system whereas the system is made to observe traffic and provide everyday information to commuters in the form of real time statistical data to avoid bottle neck routes during specific periods and also be able to provide an alternate route. The proposed system which uses pneumatic tubes and pressure sensors to provide real time information about the current condition of the road being monitored as well as the class (weight), speed and direction of the vehicle and directly transmit the real time data on the created website which interprets the data for public viewing. The Real Time Online Traffic Count Monitoring System proposed by the students would be able to help the MMDA in traffic management and conducting a much more accurate traffic count at a regular basis. ",2,Antonio Velasco,Jereniel S. Alcoba,Robert John R. Dichos,Joseph Christopher Sj. Felipe,Renz Marvin D. Patriarca,
PUP,Engineering,COE,2013,MCU Based Gas Leakage Detector With GSM Module For PUP-HRM Kitchen Laboratory,"Natural gas is known to have great importance to our everyday lives. It has many uses and applications, not only in residential sector but also in commercial and transportation sector. Despite of being essential of gas to our daily lives, gases can also be hazardous. It can destroy property and take away people lives. Having a gas leakage is one of the major causes of fire, and the use of LPG stoves can convey. This thesis project, MCU based Gas leakage detector with GSM module for PUP-HRM Kitchen Laboratory is dedicated to prevent critical situation that a gas leakage can cause. By gathering all the necessary data, information and events needed for this thesis, the proponents were able to prove the significance of this thesis project. This device will serves as an alarming system. Once the sensors detect the gas presence of butane and propane, which are contained in LPGs, within the premises where it is installed the GSM module will then alert the authorized person by sending SMS. The text message will notify the care taker of the kitchen about the gas leakage. The main goal of the project is to prevent or lessen the possible hazardous effects of gas leakage, not only on the property of the people but also on their health. Ensuring the safety of the people inside the PUP- HRM kitchen Laboratory, specially the students, is the number priority of this device.",2,Antonio Velasco,Jensine D. De Los Santos,Kevin U. Gonzales,Jenely S. Lucenario,Kristina Eureka B. Torres,
PUP,Engineering,COE,2013,AN INTELLIGENT FARMING DEVICE ON CANDABA RICE FIELD,"The irrigation system in the Philippines is still traditional, but drought every year is getting worse. This is why the Automated Irrigation with Water Level Detector is needed. Farmers need the extra help to maintain the growth rate of their rice. Irrigation has long been a problem in Vizal Sto. Niño. Farmers had been putting gates to stop the flow of water. This is why some farms do not get what they deserve, which is irrigated water. This system is developed to be a big help to the farmers who spend most of their time irrigating water. It will be also a big help for the National Irrigation Administration since it will help them with delivering the technology to the farmers which will help them make irrigation easier and faster. Few problems arose during the planning, designing, constructing and testing stage. These problems were solved during the testing stage. Then after the problems are solved, the system was assembled in the rice fields for testing again for problems. Solutions were given to the problems during the actual testing.",2,Antonio Velasco,Jomaica G. Ayuban,Emmanuelle J. De Castro,Chinain T. Hwang,Raymond Guiller N. Lam Ko,
PUP,Engineering,COE,2013,Arduino – Based Air And Water Multi - Sensor Monitoring Device For The Laguna Lake Authority,"The Philippines is an archipelago that is surrounded completely by water, not to mention the inland bodies of water like the Laguna de Bay. Lately, the lake has taken its toll because of the rising effect of global warming which caused a streak of regular fish kills happening from time to time.  The Arduino-based device measures six parameters of water, namely; pH level, temperature, electro conductivity, pressure, salinity and TDS and three key parameters of air namely, humidity, pressure and temperature. Two programmed Arduino boards control the system and a Bluetooth Shield connects the two boards which serve as a bridge for communication. Two LCD (Liquid Crystal Display) show the reading and findings made by a probe. The probe contains the sensor which measures the temperature and then converted later to get the other parameters. The program is responsible for manipulating the system from data conversion to displaying the output of the results. The Laguna Lake Development Authority was the beneficiary of this device which conducts a monthly sampling activity around the vicinity of the lake and this study focused on helping the institution in acquiring a device which measures key parameters of air and water which they need in conducting studies and experiments in ensuring and keeping the state of Laguna Lake safe for humans and habitable by aquatic resources.",2,Antonio Velasco,Pearl Irish Anne H. Mallari,Legylin Vie V. Pagalilawan,Ibarra A. Samson,Mharize A. Villamayor,
PUP,Engineering,COE,2013,SMS-Configured and Web-Based Semiconductor Products Query and Ordering System,"This project enables semiconductor retailers and stores have a system to automatically address query and orders by their customers using text messaging and/or the internet. Using predefined syntax, people can text messages and the system can automatically process it and respond regarding the query. People can also transact through the internet in which the list of products are shown and able of ordering them. The system will enable both factions transact in a more efficient way and therefore save resources. The proponents reviewed certain literatures that can help in conceptualizing the system and used different methods to eliminate and then consider the most important factors. The system was decided to include the most purchased semiconductor product, based on the survey conducted. The customer will be ensured with satisfaction for the proponents considered people’s acceptance for the said system. A query and ordering system using current technologies such as cell phones and the internet can really change the way people transact. Resources such as money and time can be conserved. It is efficient, reliable, and fast.",2,Antonio Velasco,Robert Jay B. Carillo,Marinella Mendoza,,,
